block_id	transaction_hash	index	time	value	value_usd	recipient	type	script_hex	is_from_coinbase	is_spendable
25555	bdb1f942f8ca59092b99a1b20e8dd6dadd971c9ddb1851cefbd565c97388e2a4	0	2009-10-22 00:07:36	5000000000	0.5	1ChF3K1ei399giLny8qo8PrmAkSkn9kiTz	pubkey	41044e69af4e1d888e93f7a25188912f09e60d07fa35b8d27c4f978f13f3cb3e22c8aea59d9b3eacec5f0a0c413c0742c86eee38de73e786da3ff866d19254c8d0d0ac	1	1
25556	20b5ade79e00eb93e520a565cf9e80cb0e3165aa32a15e308e61e4ac88c24acf	0	2009-10-22 00:03:24	5000000000	0.5	1139RuBna9wyJ3cc1ba3pfto4JTYk588TD	pubkey	4104533d6cefb49f0c004dca704b1147716aa173f794473718759313219455fd693d4ddfd1aa03a09d74ca9f20c45122a404729564cf16aab7ab24f75efb08c52a2bac	1	1
25557	8116c88b37204cc118c0ab991c760c2fa8ea2a3c3aa522798e15299ebdd7e53c	0	2009-10-22 00:18:11	5000000000	0.5	1LPu6pP8V4dQCsRv7iXmqPeQTHQzZf27NM	pubkey	41042c59de03eb3810ea1bc6ba96dc1635647951015ef45946fbe1b5927774e55ee6fd2e6e075bb875f045104c3291f911ecc13c8eb19211b6f3abda81119e6ab98aac	1	1
25558	95553066d289adc9797c90fc774833bbe0d18221e3df756274b9b45026708237	0	2009-10-22 00:23:10	5000000000	0.5	18ChXfUWTFETBqFWQZ3nWvVtQm7CrA5KQe	pubkey	410432b75224de46b5743fbbe28dc9796dc5cbc9aba81a07aa1b198d7e50fe51668baf8b4d8612e1a92c12f34bc1b44fd350c2b4640d8017ffa6cc39eaf263fedee4ac	1	1
25559	44d28a9a16911341ebede32913aa43614eb5800383e590a738f5879137118230	0	2009-10-22 00:48:55	5000000000	0.5	1MAGwhZxERNhqxFL5keyks5n7xptJ15a6B	pubkey	4104b7edc348ac5c99ebcd9e979c4dff47051aadfe14769ed8b652ddca8a71f1329ceb57e51f8d70ff03ef94f83d291269607436000c77ad629d593efd743a6042b2ac	1	1
25560	5b6348e8b9cf1626e5ea6364a3a5dd1b617a0a6d6aae439f729faef8d3f3665e	0	2009-10-22 00:49:31	5000000000	0.5	17oZ7UPxP54RZhiDwYGUubKvcS6zzn5r1K	pubkey	4104c9d7056dafa8b2e286ff613c3bdd3475763e62e1a1fdcbbaafb2403bb37dff330d495de0c48debfdea7340c6c224decf9e4d967e8cc676f4c29f835b068186b4ac	1	1
25561	96ac5617dec54d3bd6b5a29d391d2cfbb2514c33eddbafe0412d1921143e7964	0	2009-10-22 00:53:43	5000000000	0.5	13aBf8w6i8ijnEqhdYasai1yXgRkzwrjc4	pubkey	4104cecbe9c8c632c53a76201ba062f06ee2bc8af6ef2c6fca24b76a1fd6926a7f092321883d447dc34f373d455801fc50a1a17c53a11a7a6fe23907bb7e671fbba3ac	1	1
25562	8fcda689f6598f5a797a206b8cbc656abd1c99fc2363189ef0d931a6dfe85162	0	2009-10-22 01:14:27	5000000000	0.5	114vARVFzEzez3dFgmW2uajL37LiaQtiTt	pubkey	410482d611519fe3db25da7b4df0dff5ab68ae1a58378b34ff24e868309ad9c2a5c21791a5c10e893e794dd0263f9fc05f14c23c1bf72af2258104c03550a8132d76ac	1	1
25563	59c45fd08316795df14f76bd6109081323ee9274ce7e960a272923e3f5dfedeb	0	2009-10-22 01:30:56	5000000000	0.5	1ZsbQ4peT2k5Fd68DAiwxRGgKm5iYufvK	pubkey	410446f562fe5aa13eb29488012a054aeea8278a0504bed57f6857051fe3eb69311c4c4b22af176f036909af0e841e90b3083f83d60bbabe3955eddc866b77c90175ac	1	1
25564	d1dfac601bef240f5ec86969a44e93f88112ecc8c45e6f4d5392ec42ee49d2ff	0	2009-10-22 01:39:16	5000000000	0.5	18wacuFXsGbWPq6btD6jFGj95vGUaasbH2	pubkey	4104beb193a3517592a9d8018662e57ac0f669a1d79d98871c1ea49da95b25b1d8c1b1e2f7b335e1e1f66fbe334ad9c29060cbdb5e269164afff328142cdbd2fc0dcac	1	1
25565	2866f3bb01cfdf5495eb36c8cd54799bd8b6cd1788d1658b7187d1a6bdf507e2	0	2009-10-22 02:06:50	5000000000	0.5	1HRhFjXMtxi1RnBLRq3qBKjCAioSEk6N2b	pubkey	4104c007f1d85e2573bb0ef52def72774ff3b3762f3734965bfde6fac62ca2b02ec630f6060b2a604be6046a617583a32c03570fa48e9d06ae470c5fdf6f18cd5a90ac	1	1
25566	eb95a502a515a765215982684caf838d57dea25c3e52c742e139fb64dbced3cf	0	2009-10-22 02:12:26	5000000000	0.5	18h8LadvGXMhZ4WkFE7ay6JgEdsQudJ7YM	pubkey	4104284685c5b51df6fb9ec70154ac2778aaff7fa76b9858db1179ba9e03580d92de02abab54b389f34266b3d5964b59f1e875b1042acd30e40520ae2e41ba65be62ac	1	1
25567	af528001d45ab612988bdbe3b73217eb7a04322699f044589b7064023d8652c3	0	2009-10-22 02:18:37	5000000000	0.5	14CpNsDVRU9b5zePwdKrRoMUuzFRiS823f	pubkey	41040cb50e278e641d517a47493bd52dede09e085cbb259ba3f928dbb9e61166cc1da2a4ef093827919487b343abac3fe97a907038c06fddf63070619edc2bf26ee0ac	1	1
25568	559922bd52c8432ce4291f5acb681799c58ea60e05672edaae2fe8bc0734f6d5	0	2009-10-22 02:27:11	5000000000	0.5	198azbZYRCLThGp3JvoC8NKQNpaJnP7CnF	pubkey	410492c0bd8dc7febdeaed13ee05b3ad3cf9b7683562cbeb6bc1afbb59df1daad8d3ea2eab226ae694078c6890628fa5fce96dcf3a75a387764289d4d734e431060aac	1	1
25569	624f0032417d3224f059071a62666619cd4c53bc58f952f2e98bd219c5b714e0	0	2009-10-22 02:57:32	5000000000	0.5	14NG2jiEcaBwL7GDwj1mxQisKoYt3QpEJE	pubkey	4104a1bf0e9889aff76f68c8c8315c4b22339936ce6f932b1655fcd460f458c0f0a13994880c71caf1a1eb9e8c142f43922f7677201e0a04214540925cf02268cfc2ac	1	1
