block_id	transaction_hash	index	time	value	value_usd	recipient	type	script_hex	is_from_coinbase	is_spendable
39881	51b04f5a93d3f1955d4cae4722c68423c85e87707780cfcefa3061b0b59b323f	0	2010-02-13 00:03:38	5000000000	0.5	12pDB1nRWYbRrcdWx4LPkLQVSVhX942DAz	pubkey	41046ea45c25dc3319e4c51df7cd73ab03bba146cf768839616bf9e424ec33bbe42ac1d4112f648c9766159438a69bc9bbd84610d303951bf5222d0c511869086a4fac	1	1
39882	3fab5b4a44dc03164925a59351d92cd8656ac23745fc7d26bc462a77e60b820f	0	2010-02-13 00:33:55	5000000000	0.5	1HoALtDErsbc5gpyzsn3AUKnA7kKmgM4Eq	pubkey	41047cbcaacf3c5af8fcae6696df902c49f500dc097daa062f30edce20ad89a38fa832173c3305cb8bce3357e0c195530678ebec81043575abdf44fd70117d85114cac	1	1
39883	1c7f7c20b60933f446846e107336e70fe0dd76639d45fc909bfcde4a8b79fd24	0	2010-02-13 00:36:16	5000000000	0.5	12fuZPco3irTfej7wovTv7P2dFcHENEP8d	pubkey	41041875d3136a70bfeca73c93d406ae5cb1a0ed020b1a0c623a06e5899524c8d0885e086fa92271845e7ace02573b7ca21a5079363da8431310dcee77b690bf2db4ac	1	1
39884	3f63c8603237cf24870c484d4593234a26a38b48947c43760fba535de381cc65	0	2010-02-13 00:42:14	5000000000	0.5	14JwmA5RbPYCoeZfpfx8Bo8QigFcjc1rzC	pubkey	4104acc08562467d4ea6d5dc53dbe544522279852e3823ee73ada4b140fa212b5795ee7eb5a28f952ffcb67b96a090a6141f6120a4b800233eca2780c340aec70156ac	1	1
39885	21e725bbb57e27df2156bdc14b26168377bb30a9c7ba1812d50b8d20e275d1ff	0	2010-02-13 00:45:13	5000000000	0.5	13MzLXLPyTUnNEQVEhtzymDmFmgkmZuDk7	pubkey	4104940e36e7a1f4586c06233666006bb5bb2d576123ded94180b8ba23b1ae4543bc07a3257aa1067e1cb1d533b535ddc03266a0190a097edbe2455b1e904e7c2ad8ac	1	1
39886	e5d353f00fa32b9337bf31c000fae2748f78c93faa6a653db771ac43cb8ec5b0	0	2010-02-13 00:46:05	5000000000	0.5	1JJUwMwxNArT6jB6KVDGYeLteofgUdtt3	pubkey	410413b2443b94e03bb5c99893f97da27b62396d132cb021ab452f2b7ac882a6e4bf87c08c6648ca3cde544c7dfaa544c9b43832d4321569e6bf27c50a65076bcfb9ac	1	1
39887	261ebc7792edb02918543da1d45ccbb45d88fcf8ce0ef01818211bbf8fa5bd50	0	2010-02-13 00:49:47	5000000000	0.5	1PK3GuDPHek4bcmkUaoMRhAEeVVwNTmidm	pubkey	410498154d6e82e0112c80d502b6d31910b967bf6744ba58ad9f3b113119051beb6af74679a6187fb507b4529172e808c609606d847b47a218c8fd495ceb7bb978c8ac	1	1
39888	a20b9a57abd2c051e3ae6d13694f883095d2e958e5e4e07c097290842efe822d	0	2010-02-13 00:53:59	5000000000	0.5	1JY9FJAKK5PvR4rY1a8PZmnWiZNyFJFRXB	pubkey	4104cffaf493d4abfbfe0976f34e060cb7dcaed2beedecf6f2f138b8a159aa9e6edae7ad17ce301c41816aee012dc5dc02b7bbb7d885c2f8f81932238dc8bd03c266ac	1	1
39889	3342e0c309db2007367149adcd4aecb23542bbf762b05351f2c26854226bd475	0	2010-02-13 00:59:59	5000000000	0.5	12bC8c6BaJwF474fh5Dje1nNnxaGAabz2a	pubkey	410477fc1543dddee29a0cc6538ca4e9362522fd0e6ee3d34b89c89d43440d0c9a1a81021eab62bcf8bb743c34e74adc5b64ad4ec4d9fa8226a8ead859c13330592aac	1	1
39890	3d332ea8bf7843b7ed7039184e1882d780140f132af7ee96510cf4816addff54	0	2010-02-13 01:02:05	5000000000	0.5	1GjMFeLmvu8uMGFJ7x69tPmeZQbBCLzSXK	pubkey	41045a22d3b7d1474fecf434c7ad554c6da818bb7ebd1c38ad9ffca1c63a75797077ae6f88e3c195bccde34775451cef854b0938c9fa59a0ff8869a4db7f5fe0a5d1ac	1	1
39891	d7faed83c3e24f0ccd2d085a32fd91fa4e702c2142094a50e9000c750cb9ed74	0	2010-02-13 01:11:48	5000000000	0.5	1HpNDWVrPd6B6uqpkgKGYy45rFvRTW6G4c	pubkey	4104e0950034456781754fb7fc642e9d6161e85cea58af05e532eafcdceb51de01acd47293850c48e0e58e21fedacb6f221f7f2903ebb5fcb6698308a06dfdce669eac	1	1
39892	ebec63cf8940964e2ccc3330dd9e0c2a3725f3d10cc548deba0fd6e974195b01	0	2010-02-13 01:12:08	5000000000	0.5	1HJkCqWUGowrUsyMxrdWWXcx5tzQYWVsoz	pubkey	41045f378bd94037724e32a59ed34dd98e980556edad71677fec616020dfd98d6996c0c24a8fc49d64daa2e69ea929849c246b3d1bed45b207c1f57bd907ae91e15cac	1	1
39893	037ad43711c5b1ce4796e0e68f4f1a412535081ebe0f9b1a2f19e528260e8a19	0	2010-02-13 01:14:41	5000000000	0.5	1L7ytvToXRu4CUWTZFCUiz232Lg762K1UC	pubkey	4104acd1ccdbdda038324d542e05459453143f8cdf26c8bd314d33e8fad701656c9f887d1979a215040c5e20bda1e990e0e2e0f4b38b6041010801626bc24103e18eac	1	1
39894	d6906a0cc7964ca3b22ee3bb8e2b2d3c5227e91d3f7c369cd8fe0d3c6989675b	0	2010-02-13 01:15:52	5000000000	0.5	1PoCWthu4zMri91JZG8jup15mEAKjTjh5q	pubkey	4104de1e22975c424891ad05f515a8823f4fe38d6fc3440fd6c18200bbfde8dd3b76b33c1e174f981ebf28b5f911c90a35df6fd92c693623e5cc417cc26150bccf09ac	1	1
39895	c6949d20ad8bab90e0343824e339804283adfea0326a1f5bb4c1f34d1a0311df	0	2010-02-13 01:19:22	5000000000	0.5	1DfXXZ3j2FpKs4ZiyoyPBKe3n3fC2HAkBS	pubkey	4104524ebc2adcf71774205f91e0aba5b8605617976b1e4d85f7f87f4aef7fd59eaa865fcd1901781dcb1dc9e984f9236d23debea7caacbabe7a7af6c047f505c3bdac	1	1
39896	68985e5d6114e30874876ea01d17354ee4998f922ddec184e0f10034757945b8	0	2010-02-13 01:21:07	5000000000	0.5	1K9YvSfcdst7QQ7NVqxCGz8X23dnBQBWi9	pubkey	4104c716ca03c3bc432e7223aa54bb16d9113bcf793dd2ba15f49f8b99dd66fc9be0c7a8a11436683923462e6682963dff1f74930c5a81a932019569391e1489fdbdac	1	1
39897	6c316b045b8f010264fff1421571951a58617112f94eb6e3a4932039d2392ccd	0	2010-02-13 01:22:17	5000000000	0.5	1Ev6xWb5uP2hkVcnctrAX7e4y4s2NjraQr	pubkey	41045c4f418a0d96ff7458093ac84cb0e8e38c95e5af2696330c0b4182c9e33cc58083aced7b38ef253e73b0a3bbd4e4278ad550a7bf617037c39a600ed7043b8f5dac	1	1
