block_id	transaction_hash	index	time	value	value_usd	recipient	type	script_hex	is_from_coinbase	is_spendable
38322	838b23de3d570bb60154c360833b77b992e48d8c9981f562dc92e73c06b07bd5	0	2010-02-05 00:01:06	5000000000	0.5	12zvkjV1uisDTTBnvEgeGPXfjBww9yYwCF	pubkey	4104cd8619a991e827c9f19585d74055da4089388e9e1a89eb95996d88c009c1a81965705638febc513ba5e00f10fe457fecf65f2b8597207aa8fe0e2b05857c038dac	1	1
38323	0a7e765169a5e32b181a031b62e56195df2633b512f7143030cece33196aed97	0	2010-02-05 00:10:17	5000000000	0.5	177H7mG9LQVGqirPFHmFN41bn8VJgCCdTm	pubkey	41041c5a479aaae942baa69c0e91a2382d5b7ae9cccf9c62725778ea58c2ff067023dc35c252402ad15e1f78e438e6303c7c36c80765cdd50c648a9a674c2015f665ac	1	1
38324	00ef3a5c4f0dc6b5aaf37cfae3ef8566fd3d05b38e8f760c06e985defcd7fe18	0	2010-02-05 00:13:08	5000000000	0.5	1J3tmACPyu1xJUXo4RyUeyhCTMb1ivaqga	pubkey	41049f2dbb3e1ddf6773c500174c87656fdb37b77b562aa42c244984a458bf5d6dffdea7cd39af05470fe5e26a85597e369908db74c1a6297fc82c22cd9213903c50ac	1	1
38325	f7333ad25b67ead2049397d2e3382c91a9aa319fb6038471fff19ffbc840bc88	0	2010-02-05 00:14:08	5000000000	0.5	1HXJdPtVWjUWBTa6HHgBUk2C6HscxehsX4	pubkey	41048aacb18b87c8fbc125742c64c07cc38cf1fd01d15ebeda8f8ab54c00d12c85de867b4e9c098785de2b7c618595a8aa92696460b58dffb6c2bebd77e45ee35ce2ac	1	1
38326	2a8bd4b3c40188e647947fa804c2a7d0e27d267600251186ab63b3e622cdc64f	0	2010-02-05 00:15:11	5000000000	0.5	1EEu7sJPp9kLcPkXGAQfeoqUfjyKSTdokA	pubkey	4104b0f1309e3e74a7b1c56346240b8dc121b4ae04a47735294b861bd0ede9856b26dc11ae1ebc5180209349dff42390a4fb28d336a05db13108cada035853de09ddac	1	1
38327	40a83c5c9b3398d4abda3c2db2eeb3a3df144d87063f2860c85290da4dafb17f	0	2010-02-05 00:27:19	5000000000	0.5	17cdWEn5zALYSWJdcHAjybTUV6EJpE3H6p	pubkey	4104b49351b18e3ad92fa1dbac8c2781ecdad479dc73da1397232904f8bd9aee71edbd5e651b3e188913d6356efdf4d5da08514c7c527381234becc8992c0ea0c89cac	1	1
38328	f043e00086ec63eea0e22a95d1de7aafce7304d96d23de7a85f279803adf3233	0	2010-02-05 00:39:49	5000000000	0.5	1HkM6G7g9DzhEEpgJED1H9ZVAuEsgK1v5u	pubkey	410437e1d32d8c6500b0bde0ab9590c0ff201cc338dff32e5a456eae6de4af62de9a59dd07f35ab4b5c84ba436d5d206a1e454f2e68f9b16010bd500bc62390781ddac	1	1
38329	5ca880b4a9562c4022df75ff8ef428a62bdba14f61da1f5a85c20b04af872197	0	2010-02-05 00:44:17	5000000000	0.5	18CRfssKgcND57sGGG6x9JgwovV4b5oWQu	pubkey	410418c011f30215ea91281d7cb52495ba032d6d326131dcdc5f49663ccedcd12a6164f44d9e0765565ea52bb63d119dd5ce3fe7ab300cf4871a104798529510469bac	1	1
38330	4869d4ebee0b6ec8e38f5cef4d09a01b18f876c7fe240241519b55427e31eca5	0	2010-02-05 00:47:22	5000000000	0.5	1PvnqhEzEYRj4RU3DaGurpY3TC1455U29f	pubkey	4104432cc520f52133eb3cf9d13c6b40ed6ca0d96272c3caf59ed0e8e99ad57280f1f1998d57095b28d23ae3ff1bb7750483c8b595cb4e2505d99b2da4c4658cf49cac	1	1
38330	45807808b04f84f4e8964b26a15e417af8f952492126e5b0f702514354810637	0	2010-02-05 00:47:22	3220000000	0.322	1Ps6yJ7PCBuK1TYPvyW9wXE2JzpuV6JCDu	pubkey	41042f99e21239d500a96677eb222f686b2b0d927204a748ebcc2f4619ce47a917f2b4df36bd62e0c123183188b5bbca2a0f1967299ea4dd8eed5cbf38a47fcc8911ac	0	1
38330	45807808b04f84f4e8964b26a15e417af8f952492126e5b0f702514354810637	1	2010-02-05 00:47:22	1186780000000	118.678	19n1JqKDnoqcc34HA3fdgzNxczic6Hu5Pi	pubkeyhash	76a9146043fb30952b2876ed1627263f46447ed170491588ac	0	-1
38331	fe1874642480505712b45e3312c0d98ce54ea8876f908b0d5ba9bf1fea131ada	0	2010-02-05 00:49:40	5000000000	0.5	1MV1CqAJYygMYyJUK7w27149wdrhC346Ps	pubkey	4104a8644ae235754a7acdaf084db7b887e630be2a1d0d5ba7f3fb841ceff52a5118ef613d074198ab5ac62884967140c7cd4244517299fde08146e810c3252553b9ac	1	1
38332	ed760dcfad891b828832b1ee36107022b80462b6d2d0b6226784b2d15679b1b5	0	2010-02-05 00:55:21	5000000000	0.5	12NE9h1TefrJPqMNLvewzt7XHFB8NUGmdw	pubkey	4104e0b72c32c22c9a56a80abadc731f25a2a247737634e294818918bff04205751d6c2bcb3542fa6fbedcddef31f06bc60f0c60fda173bcc53035c671a2b94e7475ac	1	1
38333	12a2a5fed27eaebba9e616b0e6b550610c16f01521c55e465ee8906148bd18a2	0	2010-02-05 01:08:05	5000000000	0.5	1MvCGb7hVmcrVpGcr8YSAXdPYC5GNu4ARK	pubkey	4104a0e2877ebf67fc0cb2e435a6b5aa03e5ae78cefaa6167227707b5de56d062654b65c0b139abff75e50fac688b88de21f17ea7ff4bc2522e757a7233618334e78ac	1	1
38334	31d0381a230ef3c092fac8dd415cb0e02cf4f4546b03de7b086f5c976023f114	0	2010-02-05 01:20:38	5000000000	0.5	1N51CXkXgmfdFy1YgvD5ggLYMhptsf5VJw	pubkey	4104caea274fa1315867a4779c5242e61fa506f48f58433e3025e9a930271cbb7e1c9196b017a8ef2fa7c25bedf83285336ab1484f53548ce7aa5dc9ed1d13087279ac	1	1
38335	2f037fb68c1505baef2bd672f79f12c52e30fa066aa4243967d8ab7c11d98893	0	2010-02-05 01:23:30	5000000000	0.5	1rQDeEuZhtBhmRq335qPrbukQNQGRZG2B	pubkey	4104f0aa54e0f91e6f56f2e649e4cd28da6d48a99f427777196f4d1c0d3a91a2b866bd393c9fd87690f44a2c866a1073a8f5f1a845c70d9ee8bb1ab64df101ba424fac	1	1
38336	8d060782a72fabe61207087f317a8912e7bb92d0f88a9d7d8fbfda2125d5b04c	0	2010-02-05 01:29:07	5000000000	0.5	17JQM4itPH6Dvw9kXSu2Rd4YoVfjSuTVws	pubkey	4104f8997ece42b801d73e64d75a2a288c86b919cf9872259aa8f5e740c1ea57cb6b4ee9f869ed1aa197001fd924147f522ca85be3dc0f2f0025d463894d7f2fb1d1ac	1	1
38337	2f3ae9ca86e54567887bf5f337581a6fa998f40b8a536a6bf606a84aa6152a68	0	2010-02-05 01:42:02	5000000000	0.5	1BeBDUgCjqntCcZUxoeP4ZXyQwnfxiqKJT	pubkey	41048ab7372c7ac1fadde2599caf4a4c9f97430cc0d2e82d69ae8396badf891c8b908ae842fed7d0274774c185e966ca3f3c2d14da1c7ac35c4eaec2a542b60e3ff1ac	1	1
