block_id	transaction_hash	index	time	value	value_usd	recipient	type	script_hex	is_from_coinbase	is_spendable
5603	98ba5d75af4b01a6a53e76aab198791e136199ec9de8fd7a1bf8ead396e06c59	0	2009-02-26 00:03:20	5000000000	0.5	1PMCnwkwndaSxESpkriW6r552Jn88HwDSi	pubkey	410497a365d29a7a180ccae20b2cdaffae9f7711fa7b17cf44215265bb1d3bf68c7919bad664274a33b630923eeea290dfa25e25d81b49bf350156638de2ab9c9687ac	1	1
5604	aeb7c84163af7a28e3094d08972fab10ab646f641afd51fbe4f68f898261ab72	0	2009-02-26 00:25:06	5000000000	0.5	1LigJhq8VWDzyJ25G9RSph6W1nZ9EDL2FR	pubkey	410432493f96606b7ec689a64e1b23783c7838e0ddf09b6d66c710286b5aaaa1c2b8c66ad416b1749c1fc2fd3ecdb3fcf8339a5cef4d509732a3d85924b3ef498ca2ac	1	1
5605	ac84de1d2ce8f9c96fa11f96f6b6b64ab00aa73898598c0158e250eb134b65bc	0	2009-02-26 00:37:46	5000000000	0.5	1DSbufiriX9LsMHaGnYVAgawk7gx6AdaGD	pubkey	4104d781601b0b599c8d2a0a1b9cd2c0ccccc7cef100b4c24a82ae8a35d35f0c99fa5f5e178946db623faa432007d32d4b850878f8949cbe5d755006a99b415a1f13ac	1	1
5606	bc5b10cb56d3afab1a283957231f4d546a57b5556374693909ea96aaf007cde2	0	2009-02-26 00:42:54	5000000000	0.5	15KNyG66L4U9MYsw11UimFKtifd6HYqRN8	pubkey	4104cec5948d9e2e7f0145936717250e3add31b3a6eb54b20cda50545aabfd098e689486dc1e7b080ee5c65bbf5c9d9fed6f9c5d7da04358bf8a12ad3b89f6b4d82bac	1	1
5607	41ff13a5262e450f1c200fe59a10bc3a83f7b8a31d7a9f39944c354dddc0fbc2	0	2009-02-26 01:03:12	5000000000	0.5	12rTuux17tNzeroiuoUfAwwDenkQLioVg7	pubkey	41041949c3c82f16a15dc2f868ea4fc41506867c9983764bfec2bbaf75dbabfd9c5e0b00f9e41f0b87b8e680a85fc04a3f52502c301c040b06fa3c79b7f3d422cb68ac	1	1
5608	0fc45146fddb3bef535d636e922a691e09870c24ec038502d037b1c6d0df1611	0	2009-02-26 01:13:01	5000000000	0.5	1EZ7r6yR1KKMwZx9aCpBSBFZaYEqSvYtAH	pubkey	410434e999d148556d3dfc61cdba5a1a11ba7afb382fb0ab683a0ca57a110c50d7247b02cb1bbc489d32603d15b3be99f2f417866b309978555c2b4fbcbbc486dbc5ac	1	1
5609	95392c032c09f9ee569ec4e421a92a429903bfce7577daafbebcdf3931514415	0	2009-02-26 01:19:48	5000000000	0.5	174d2y13H6FGqVxFCJdBtmjWtaqjpXpy3Q	pubkey	410424757497f3e88eddbe249682cd52452971378b10ffd571a802b7c0e1201cec7d592b76d3a287491cfcea5f71dd5292ec9b7b8030644b974ca0a02580ae0cadcbac	1	1
5610	8e71e36d4f2ac8e48ed2c2d8c4fe277c3874a60b228bbe436692bb5c492587e1	0	2009-02-26 01:32:37	5000000000	0.5	1C1JHiwux1qjtCrkXicifaUMDDJzi5wSu7	pubkey	410423a823bd3afdfcd5c552393e44e5a6af9ddb5f3cb86992027ee359997b62e88a849bd56e0a70b1695b4fca9cc23fb29549feb2878ae4d1a3bc5da335719f5ef1ac	1	1
5611	8c8e9a53801d8e6927d64209dca9a27d8fcfe4e984846449fcc4ec388a55fe78	0	2009-02-26 01:50:53	5000000000	0.5	152X4SWQV6DoXT6z4ZZWvmEeR9f19aX7sP	pubkey	4104dd5e11f9cea6dbbaf4239fdb5b961a9b53e278007ecf16aba3ac8a94813147f57406d5df02ba16b30353bf3f3baefc36e03b176317f8b409b0e33468e3219f23ac	1	1
5612	aa46de11463f63083e2339fe7db292d952238ddac8e6937296b1113af991051a	0	2009-02-26 02:08:45	5000000000	0.5	1DMAMWwuuLvM5ABpb7dUeMeJwKZSmkceH3	pubkey	4104a86a676f8b4daf0a426d5cd4f38c2c57b36eaf4b5fea3782e3f02c1c3718c968edc75e3f713ffc596b6ddd232988ac8a5aa212e2314eb1e521c0e936b267b2e6ac	1	1
5613	23fdc83586a7bfb423a1dc18504ca9a2dd3e439df9b2aa0c8e15f5b50af12cbf	0	2009-02-26 02:18:03	5000000000	0.5	1EXXa9hPGzCoALpHRyfszqEe2SUoPHuzom	pubkey	4104ee9f4f2aeb8ec5113f234a0cfe0181d562e12208775af9fcdb18ea1503ac30e8e0ad19bd8f61d0a6f32ffeefbfb5d1f1c3fce281f5b9139e5b379b46f3a996bbac	1	1
5614	adf89bb8d2324827143b0af7f4bed7cf31d892103f0c61c5590f2b6b5c3104d5	0	2009-02-26 02:34:55	5000000000	0.5	19DxnLpQoaAb1z13hg9U6zSPbafwBCtM88	pubkey	41044364b92682e0e72adf6e1bec232def81e66ecc268461d9ba2030334a1a122b96536f1e89f868b8b326cb548294c152e48d77c265be2b69853d4d416fc6a82abcac	1	1
5615	55c2b562fadb125c0b9f052ee7b32be53e8360b55bed5179e58d71c537d76c35	0	2009-02-26 02:51:16	5000000000	0.5	1GJqjtavW2vgW9gQVEX7taQVKGS7Pcc2GH	pubkey	41048c0ec1fdee8a6300ffc55c9b0a6da5fc84df18f665400bca393c3bba4c5e3be98016b87b38ec1bec6fa9c7b1bc7a4da857838021451f9e3ea01a5a855d1356f3ac	1	1
5616	f7bf74cdef5b6e88b1260bb91553b8195102732da3b814c0779b040d1f1c0a93	0	2009-02-26 02:59:42	5000000000	0.5	1ETsvHuzDS2i4zp3nHx7gc2o8kc8PG5BMJ	pubkey	41043e546ce834db8ced84b709dcd6427220fec989992ac279e8d554b1c8289876d14d5355aa4ca7630895b099aaa155f079d046a7fc891f68bca3737f3596dbe254ac	1	1
5617	02e5373435b1678920a5e34cff8e420644a5f4f4e0adbdf08ba9ee9ad4e36c3a	0	2009-02-26 03:22:06	5000000000	0.5	16drs82thtXPSzHt8TfTsPuQE1qkp5bAYk	pubkey	4104ff5db53736f1f17c042e056e0e1999b374dc65c5e72a4fbdd681ecd151525692bd17c1c52cd10a29fd865454404253d51d0f3daf7e300de72041976e2293cb11ac	1	1
