block_id	transaction_hash	index	time	value	value_usd	recipient	type	script_hex	is_from_coinbase	is_spendable
13812	cf74378024dc717987b38f1c0f9e8919886bf9ca79f88b0cc57413eb494af535	0	2009-05-09 00:05:58	5000000000	0.5	158QH556HtY4iMfnzwcD3oVTc36GiJyctb	pubkey	4104ab2af0dc6c16a4965005e7b75d4c4ecbccb6825b8a324dffbb346c0b8ee8fb3f64940beef5821199c5598fed91e1d6d8b4a5fd575e3e7a5c04c578b0d1cf89acac	1	1
13813	cc5d26eed1ff75bc46854d6531ac20849856d45609175ff58760526a5f5f2bdf	0	2009-05-09 00:27:53	5000000000	0.5	12fV8iDELBBKwrPWiQLHrTck13rptNrLRq	pubkey	4104ccbaf332f69fa246965e886cba0cc1b2b53e9cad339bef66ebd0ac75a57cc84134a7ddb24b9ee6b8574adc1cfa6d9e6ed5c4fee8ef464c95ca5151b6da2df164ac	1	1
13814	1774f3d92b32f2af383309b49a8f5cc4a87bb4105ca4c9ae3b6b6dc446a2eded	0	2009-05-09 00:36:56	5000000000	0.5	16jHyoDFWo4PBFqhdyN18aYeCgnKhMDPkw	pubkey	4104748deba7f0360709a1187721f6fda7072239582ce27b5c1ec9af2b49f6cab852a2ce568e58a71fde1e9743ee152985f7205792f8ce61f87646307f4ebb38eac6ac	1	1
13815	0927f1fc774c8cb5131dc7de687e8581805ab0c83c7f9d7b1bcc9c1a6e4f90d7	0	2009-05-09 00:57:00	5000000000	0.5	1H2pFhpmmS5HBzDZ2anerCCsqQ2GAXTrvS	pubkey	41043c0449f342f74773166a7fc4758bb9baf3845682e336df874133350c2ff6fa5a2a70813d0bdb162c792d778d4e6e0fc051e6e9843246cadb3ac7daf9350ca606ac	1	1
13816	1ab3fe13709b2b590852163debe3322a46b87b12fa661b7952486c8a434cb538	0	2009-05-09 01:00:24	5000000000	0.5	18H86nGUDyJAfv9Ac2iDZk6TFQpyW2BqcR	pubkey	41042368a3ec89c528e40d410f0f2b90626785d1e4481f475335d17e7a3c61be64be0f6bceee99a8ee3048b1303795310df250a412f000af175dcd17ab0a87b0349eac	1	1
13817	21c8a94a473cd038f76422db028176bdbfb084aa963aa9037409179f210310f9	0	2009-05-09 01:09:59	5000000000	0.5	1Lxv1TCXWxfbktQvehRRtZ3UVjmL3yQDKJ	pubkey	41046f1d4b9832ce820584edeb7bbdebd2c44d3ea72480b25cd8e5d3cf05e027a28fbca976c4af0b81c3f123a4e30934bce5c5f302ffe109eff92598a4fafb1cda02ac	1	1
13818	fd0f7363c432a1456018b73e3c0a93cfb459929ce285867855d1469847d53ce0	0	2009-05-09 01:11:14	5000000000	0.5	1Mdkeay3PmzVH3WJDo279jRxV5HLh7Y2rc	pubkey	4104fbabff2f2e9f919691fc144537097637cce3937e2bf707b35f3379850845aca5b7e17c70189d09797df394e59304b29091a7b8fc8ec9d7254913c0cc3f2882b2ac	1	1
13819	64152c8783d7f0ebc20e042ca962026f7f4ba4ffd4e34b29ed952ecf36dd6d7c	0	2009-05-09 01:20:58	5000000000	0.5	13PrBa13uT9oGnQHSgv2Lj27QuqeVPmWxe	pubkey	4104caa835e98340bb6755b732000bacaa6a0543433eaa5571c58faec9eb07f641c5089355d9fcff6ab315faff89cec0dcc8f83bfb7fe18ec993343565dce5c3c2f0ac	1	1
13820	88f314c47c6e88bcb2c0cccf553a0b07c308c3c23ef5953d5c66033cac81b245	0	2009-05-09 01:33:22	5000000000	0.5	1BVYoZEppeV383VVzN3fyn7QQr7N8aF7nt	pubkey	41041991d98ee5e4502acfdc9efebaef387f6b72654e09feca747ff7a584fbfb68b005c334e8cabbbf8b98cc4ab17fea2027c5fb579bf84e859acf9a53c8d7e9fd56ac	1	1
13821	230f5ada2c0e1cae52a1bb188e8da60be0f07ca3e2fcc0416581e9ec0f46e798	0	2009-05-09 01:42:28	5000000000	0.5	19hsGBVgiagKkoKZ8TBmaUGtrhK26MMW8v	pubkey	410422c02e63ccfb63bae2d216a4c6d4f75009e3ac87ded53066b2ca82dad8921fc6afe50590c97c50cafe953bdd523b67a2f1f688718af5aac2ae9e24652acb1fe4ac	1	1
13822	9d7cd7e1cb3fc29f6311100b3141c0cab07930ec09ab87cf3fbfb309793874bc	0	2009-05-09 01:49:14	5000000000	0.5	14nRFL53M2JUmStfQSZjADKnri2x735LNq	pubkey	41049d29f2b49c12d2c59d84c3738a196433cb3131cdfa06ab1c3a45ba834b14a5b8a85411ce393a77f0a66ca8c8f5e6f67c2e51cb3cf728268a309db510d24d1606ac	1	1
13823	f0019ecbe2d9b6fb5360d2a98e6ed8e12694f61c7cc9ffb3155a47313a7bb45f	0	2009-05-09 02:08:23	5000000000	0.5	17Th2VEbWh5UyRHrPBKtvtkyRy4p8YYU7b	pubkey	41046bd3796725798dd9d4caf9c7450fef9667b074882b8b20178e3ca68bede978333706d6080b31c3c3eb73e94c8ae235a7a6c20721d62398f4bbeb341f7d3d5cd6ac	1	1
13824	6cde0032b63217df9be8b4e5e9bbc501add4aa8433ad3af322e90906c17529ba	0	2009-05-09 02:27:50	5000000000	0.5	1PJJ2Yxkc5xqmH6sUSTBSRZ3jDkyX6oWR7	pubkey	41045533652a99982bfcd5fff2347c49e754a14b8527c7eacf707fe29b86b0cde165d42b4eadd85d73a649acb6ea2624574d660bfe2a2a30307c86b1dd4c93c0e114ac	1	1
13825	610d6d478f941280162464341ef99e2e0964ef5ca37b18f0f2e4d8f2223f196b	0	2009-05-09 02:49:12	5000000000	0.5	12FZ9Yw7ERCzrCK9zKDLfAhWG6RqzW3kzY	pubkey	4104d95658e5700eb537e899525208e10d2dc6abe0efa8183038d84c61a001ebbfdf6cbfb1056d94a84b0ece0892b0dc8ccd4f9d34dd9b6a06da7245d480f78c893eac	1	1
13826	2ddae1f8cfaa76d6aed5d631aa1fb24e4188c5300673ad8fe6c4760e8e5fcee8	0	2009-05-09 03:09:01	5000000000	0.5	1NTfPNVz5BysmH9K9WQJUtKtQGpyVr63dw	pubkey	4104b0fdc750b94ba584e66a4286a4dd004bd81f6f102b55cca72ae77f2a043c7bcc8cfe1a0812ac6a3dd8d27aafe8faf5352a907e7744c9c4a845378e4661415de6ac	1	1
13827	0bd8fbb1c52763f0829727bd98c2102179cd00faea880527e44849a208cced41	0	2009-05-09 03:20:38	5000000000	0.5	1L3QkkyqtapzFTCk8PpTBDRYX73Bw26mk2	pubkey	4104c998caaa03e2a2996972e1b94eb320b8b423065cdad8ad2d7ace55b59d3c04c1b747bd187d7ed2f79286095898d5af6bb8f4e2a61768fe40a4b470cbdbaca467ac	1	1
13828	90c670443f2056d244c697f29abca02969fb98848e007b9809153f0dfc09c76c	0	2009-05-09 03:25:55	5000000000	0.5	17o3pqyXHr1UhxfPtGnkCjmEATcVdrMHWL	pubkey	410486b516a79d38574cf25d3f87d7802eac1593f550527e4e23800c605393d05d84f10825e60d94b779bd7817f771ca4c4b4faa63ce01833b3c7b34be88de449412ac	1	1
13829	1ef78beb84106188df049b9cdf92ebf2f8d854bf31fed68e32691f6dab8e70c4	0	2009-05-09 03:42:00	5000000000	0.5	1QgPyTPqgrCEFHCAfxCRRvt46d41xUx8Q	pubkey	4104c438f02d4c44fc021e3811ad02be59b72c6d830da6f8d26e28626328814c14fbd754fbedc4acb5249c29413ef83734bd869a59c082f0f2209ec980446e3fb759ac	1	1
13830	29808fcad25099f8cc510fb82730d34e25a67e5086d7e975ab28445e1e9a0067	0	2009-05-09 03:59:10	5000000000	0.5	1PGhvwhVyW3PJQopicQzgLVpPYYSBy93Ax	pubkey	41043430c9a763657a99990ceacebb2aa3c670fba80871ac6560b1317d412cb4e5e5a4f4bc8a306bd1de54fbb0a1d896a06cbb83d6efd15bb2311c45b76a2c80ed28ac	1	1
13831	ad76481dce9af6187643330ae294e52fce0fdcd976f70ab293655a57554b7a52	0	2009-05-09 04:11:40	5000000000	0.5	1PhF51YyCY4iCk9BFU29vzRUjGkEvSEzGL	pubkey	41040bc7d9ef7ca4337b33404d7dbda60a5f0a66318ad495916733fdfe87bfbea739c2cbb8a698b8855111692ae4635d20b61522f6c4d5813480b094eb1d9e33dd1bac	1	1
13832	a86a8867fc5bd787004715a4def578e1ff9eef6b2eb1b22170de7c3c2b0de83f	0	2009-05-09 04:25:52	5000000000	0.5	17xVm8PiwzCD7pkqkf5nXVDetdrunNJdUo	pubkey	4104fc3a3aac8546d3f10f57e64554d9d67b804a21f08e85414ef158ebb4e896fe2824be388858cbf746ad99400017d33e8c4534864e2327563885ff1382729b97fcac	1	1
13833	79a3ee16d60dd8c52c91bcc8adddaa2a1773c83c57b8ffdbc1d140eb07e9d823	0	2009-05-09 04:28:05	5000000000	0.5	1JipV6Hga1uUDKEnCvTb3L9dmQjhq78jbA	pubkey	4104e930fd9ddc6ef87fe7d8907584e8827fe7496a12b3ac3f10ec8314539353f17850486bbf0406e9a58ab42235b8d0555b67f2205dc27e48978dbe5e9edb01a8a8ac	1	1
13834	b83b59a507c6b843de3db4e365b141621fb2381a2641b16c4e10c110e1c2efbd	0	2009-05-09 04:32:09	5000000000	0.5	1KzAGCEPTE4UaW4eQQ1tnzYukA2FKyexXH	pubkey	4104393387d2e438d773890adedc90bd01cb8751fbc66161d7d291afdf2d6b6498a1b76fa522987646c31cca3eb1fa9ed7604b831af61b426b9412602ea91a80378fac	1	1
13835	8fc8d5b536093999c23ed226588fef15ac6759a7463e0aa002e64a00971b16c2	0	2009-05-09 04:37:34	5000000000	0.5	1EXk184ofC8Zg2LrUHUUkP9Z3gy16k67ut	pubkey	4104b4f34912b55cc60a14a960424b4b32e812c3b30fa9dc2da5b3f7937f9003caaeb3a3dd0e41894819e7493f211fa76374739e6eee4138a7d5bafa282866dcabb0ac	1	1
13836	bb88a7302a309ddcb542a8fdfa0b8588342309cb2f0196bec62516348b42e388	0	2009-05-09 04:52:38	5000000000	0.5	13XRUegJ4NQjyjn5MDLK3NSmSdhD3PjmpU	pubkey	41043d2ff187e3ab5f7f8c2335f9524a027f2704747f875bdb66b2db896bf9d7c4f2d2f5dd1526acf92cc91cc0200e15172cbe17c15fa6c3d0a5bb46f7fe67f17f8eac	1	1
13837	58d830e9c5bacc1c2c58249a890f5940b754ebe0df6b69499f7f693a087de16b	0	2009-05-09 05:00:57	5000000000	0.5	17ZcL11zx45id8qj7ndzZrhVVkDyzF2Hx7	pubkey	4104d944bb8f551fd68afcd29ac1df7abbcf38f44b1262ee752a524a185e8420813ba3391e27447142f7b05b5d77a8e1ce451f37546fded5e945c628ccccb9ad7cb0ac	1	1
13838	34a8035412f645178c8180a1f2f1bb51b0973f0d6c6b72c5a662b8c88f9736a3	0	2009-05-09 05:44:46	5000000000	0.5	1LWp5N9TEEwuhrYupP2FwyUpyZ7gat2Bid	pubkey	41045d57a9fb2cdd02564c614edbe552220d1d110f287f8026c072db53629f730daf72f6a35a657252f34a324ae08e0f95d5cc62228122cd664730fa313e5d3b4062ac	1	1
13839	723b9816ddb14ba27947f7260c52709f355c1ba1740f7daa637dbff0c827bfba	0	2009-05-09 06:03:39	5000000000	0.5	1AieWi4tbPLJYuSXWKg8Cjs8Mh4VpsPCdN	pubkey	4104c88c9e78190bfda36d376f3864ed6328c2f08c4f2e21ed304823ec4a75083b4878d0d00c26b987435521855aa891f00146239078843d220425feda56bb49afa8ac	1	1
13840	47b5b545da1dc4d37d14a7a0a09fc9b1f41566ee8149c63732b82301aec86657	0	2009-05-09 06:18:54	5000000000	0.5	1Mmna3YWW81ku42DfZ4YD4NW5LHEbswZCL	pubkey	41044ef6cc5287b28ea04074bfbbf53bf6d9fc7ec0b9f9b8f249645c45b042d93450ce97393a0923601e7ae1c52fa7618d178225cb521f613e90f47e4053f5c270a3ac	1	1
13841	d61571277b2752c9be1ea2f2759558e811c01f935cfaaf1f9d96ffcc18eecc83	0	2009-05-09 06:28:25	5000000000	0.5	14K5zDiYLwUv3oprZDLg1vY7jNtjGqN9zP	pubkey	4104fddf56100d08d31059c5ae64bc766534f7e2e766d80c0ff4dc33af5f5ee00267d2ca3b52aa776ac48709c2af3f437383a1649a4893119682da0ecdd1cc03e95bac	1	1
13842	0f9c4f890ffd70fdf558eed6481126a71b09278623bbb34b50560b81a94e7922	0	2009-05-09 06:26:15	5000000000	0.5	1EsHBdSHrHQ42UzoBYx6upKu9x25NFXyBP	pubkey	4104f9a3d1d23e99b495db48eb24f332384ad1c270bf738dba4fb51a58fadd225af0c193bda1064f04479983f800889d661a8c2e688524772cdef22a6c347890973cac	1	1
13843	c037cdd22d3f5707b1c422af80be6c32534f26ff34066a19fd19e3700a68333f	0	2009-05-09 06:40:52	5000000000	0.5	12BZ4hkRkLR8dw9JD3p7FgFZKGR6s2WF6E	pubkey	41049c848a9be080413f169c10b12dd1e9ccc4bc615d9ee03335fd544f7db7e19b7ac64f2b5ce445cfa6a19f2944d024dde41abbbbc9f8f79968b900383ac52350c2ac	1	1
13844	b4d735397ff02a10f43bfb2741754dfd8fac52a03adc1c8eda57414efcda6afe	0	2009-05-09 06:50:45	5000000000	0.5	1Lvdw2VMiEa9XK9uaBt62sRKksq5n4piSQ	pubkey	410498e49a07682fef528334abd52c9d3416038f2c063f2bfee2bcfcaeb844455300c63d7a3c7b83f15f22d2afa0895b9f2719317d3e59d5d0416fcdb4eb13955239ac	1	1
13845	9dc1b912bef996bb50ea3688e431ceccee3cf4e82ee808d43a76690938c1e895	0	2009-05-09 06:50:32	5000000000	0.5	1PYoBaXY3hhfVZGykSUXyXhdLjkMjdqYaM	pubkey	4104146408597f7d3e507c713ae54f8cdc73e590249486961652c41e32785aedd81f0abdb8f56732057e13e4774871307955afbbda00501879a6ae0293096e271386ac	1	1
13846	f056342c1cc074c934a4ef7e1bf4b35a1360618ebe09948f1ab539a3db9453b3	0	2009-05-09 06:58:13	5000000000	0.5	1PgtYzkpgfNUMcV2Yd5ateBBXk9gtGrXAf	pubkey	4104ca689736bb0f32c7b01b0425692cc095535cb54a5a0abf50516fef259bfde6397a57a80ee3fbed0e09cfb9f82477470b4dd76cca1a1c42f73a84e2bdab481317ac	1	1
13847	137168f1e68f687d8ef492bc9d5284cd594e1f40301763d165b0728abcfd51fc	0	2009-05-09 07:14:50	5000000000	0.5	1LKv2qNJpPYfNK7oVKmMy6TaG4PJerZTCb	pubkey	4104942d65ae4d8111c9cc0f89c9b58bf3a6eca03266c4bb832c94b85bcd1a77f67e24c3b239c73fe9ec112acc8f31fe611f6419cfe0c7b84412077347eb5fbda557ac	1	1
13848	ae2a0b574cfe347b584b00667f1bee49973632dc510441fe895c95346066e06e	0	2009-05-09 07:21:43	5000000000	0.5	1A1QYBeeMpdDQnjoyJJ4qX3w3jdkwPjUAR	pubkey	41047b593bcd8f4fed0faa92d7915a3fef03a17726cb7ac0175279309a866de91eb25307e6ec115dd8369937b11e4807cb41bca2b5dabeb33fea6080b389b2337a4dac	1	1
13849	a9e221cd1a5f394146e7577ca61a3ca62f3191298ecf478eb8800c45bb9920fa	0	2009-05-09 07:33:09	5000000000	0.5	16qNnTphC5uPkd8f2ZDqMmybzPQeJtve5u	pubkey	41042bab190d711d2140da335a117e16ab4381bd063ee14fadf77b3372391f856eae53de83f214f640f2b5f61f40c57053c7b5d5a7d088f523cc5b72d1f8153e5985ac	1	1
13850	fde64df8bcef49a593a18aad56812e4c810ef8b0c16ab0d05a68e22e6803183c	0	2009-05-09 07:43:55	5000000000	0.5	1Fn9aYDiX4HVvrzUXprD1EanCcBzLJCUrx	pubkey	4104c58a52c9ba94c9992caebefe0784a57f6c9ace04f0b12fbfc0ca4ada5588494a987746c3e6f335f2cb2e9000bbe5c34ab3deb956cc4df4a1a1501482c9a2cc9fac	1	1
13851	64577d30e4ab122c27b7cf04d80ca4db495cbf61161a6deab69a99fb8b6ac0f2	0	2009-05-09 07:47:23	5000000000	0.5	1FAiAdxhbdCv4SwSt7fb6ighE92jz3jdgd	pubkey	410452c2c52fea64921106e76416d91f5f38c393153895ead7f1ec08f73f63cd7fa4d189bb1dcb08abfaa52d1a069f16f1e11adb9c1ef3d7d509bbf173bda84646c6ac	1	1
13852	e4ca9e4ad4911aa557c55a8334554a333f875d71839c1b1d0c3ccc612b9d03a2	0	2009-05-09 08:17:39	5000000000	0.5	1D5tZiR1F4LwicfvBzAydJHa8R98F6Vk6d	pubkey	410423672eceb22215eac348de857b9320c21f3e1de872df3f023f0c1e68b77635a70dc155c41e4baa5e5931a4594ecea905ca8daae76b6ca2b72c3aa0160a928cceac	1	1
13853	fa26742f345f217df84c935d5d077c1ffaeafdce09fe0476dc3a4e0a1e5be249	0	2009-05-09 08:37:47	5000000000	0.5	1FXnzSQ9qy2wpC9QLv82FzdSAJWneiHN4i	pubkey	4104993b90011ea2bbe038237021c365ad4ae296e7bb2ed5e455cce2ff54f2d97ae8c99e026bea8a2effa0f452c6dd022cdc1ec730b6f4b0fbf9042eece492edb65eac	1	1
13854	d63d2a90bbe5dfef2776065d2bf2c59c3996517197d6dced1378ed97abb6c51a	0	2009-05-09 08:43:12	5000000000	0.5	1Pbpvb52rrF1hyUZMHWyxRepAfnG3PtKvf	pubkey	4104ebe20ce09b6f115578ec9205160bdc068f25a0eef4d5e56df1c6b93877016da71090c8f9988bef18c4d6c1af1c330d048022b1f34a553f6c5f6e02a4be0d2428ac	1	1
13855	bac521629da0ce3ae2253819f17f36a4978d8a96c399c75deb32c6da316b66e4	0	2009-05-09 08:47:27	5000000000	0.5	1BLXE4eWbYHfCNaLquCRweN5gtpJ6KbMk9	pubkey	410475323c8198a0b00ee242a6df52e0e422c21352f5ed3d5c8d2b4a5ffc50fc0c0624fa574ec56267a600bab468d8f727bd28bc0fd2ab44128e04581de5cca5f4beac	1	1
13856	ae2ffdf303d57ffcab702a304eb4d70d22e039325dde6ac0ab3d735ba5b58de7	0	2009-05-09 09:08:29	5000000000	0.5	1Ptsgz2hii6AwUFVGnT6b6Uej6BjMsS7dy	pubkey	4104d397a82d3ab07e9f6ee9ceffd99ccc969124958772a9ace4aa662fc767475522c832153e05a3af2ad007449994d8ab235834386ca5d89066993147656ca9574fac	1	1
13857	9bbeef48d4cd64958ad27cdaee92d2bf593dc1d946925acdf646c77b486c5842	0	2009-05-09 09:26:37	5000000000	0.5	17d1Qwd6dbpGvUxYfHZv9mEXUJoVny8S3X	pubkey	410495dc39510c2b46e4c46683ad66d567a104705c45822013452c0464634e1f2ee9ee22aa3f7a7d061f5dee6be3139044de91f09282eb10c3c0c3a5415327f2588bac	1	1
13858	2ae735247fc895613b8b63e4657c5d295f321be7ea3656e9899f8745eaa2cec3	0	2009-05-09 09:44:48	5000000000	0.5	15euPiQ3DoVsUc3cmN9xR2EpGuhTcodp39	pubkey	41043d6f4d767d95b6d9cb7fe05e76f183a410c904ecb98783e7ad88826e74e5438e5b32c09d3e0d6443512b57e4ba68d47876d1ab71b74f1286454cb007fb01a195ac	1	1
13859	065f3978a45265c98815bcfff933ef9cfcb8817a40d30213fa443b24f2b75bf7	0	2009-05-09 09:56:41	5000000000	0.5	19wsqeCpa4hMZh3Nx3Dtwy3kCAnYtyov2q	pubkey	4104df037aaf741e09dd8d2d3553e92ab12d98725dfc21fe26d151100fe6866da7f6061c8552dc542d9a34561218fc20f5488191c8b03a269c0266550f1a3b660e0bac	1	1
13860	014450baf011d90937cda74d6a018616c10a54a737f946d0be4acc0381296843	0	2009-05-09 10:05:13	5000000000	0.5	1EGCt8NGeJ1bHpt3ioiJppaR73shNMvVDz	pubkey	4104127f688cff9dfb10e616c1ffc54eb75d085411b375cf4f92c1e6ff18270192a1c481a24be838aad4e0e24751b0ff58f459aae4ae98065513b6e8c588d2f1039cac	1	1
