block_id	transaction_hash	index	time	value	value_usd	recipient	type	script_hex	is_from_coinbase	is_spendable
98461	ed49f7c81676f715a2b8625eade351a44ab6e587a7131bad9b49229359baa96c	0	2010-12-20 00:00:32	5000000000	12	1KUzGGCvZx86xpzM6Nry74qh4AiAC9hQEM	pubkey	4104edb45dbd1bacb09b44c8dba92cadc97d0f7e763b4d643a83265da1415ef4f027c1570d2b34e01a4be30301dafa4b00bbd1100e0100268760133851b9f531711fac	1	1
98461	9dadb693045cfa77256ac4f40ea1fc95de0125bf625ee2b8fe143d92ca655ffc	0	2010-12-20 00:00:32	8000000000	19.2	16XwBYUZGk3SFVw8zDZ5pjg7Zpa8ejGu7e	pubkeyhash	76a9143cb25620b6a93dd054f180046ac51a987ce866ff88ac	0	-1
98461	9dadb693045cfa77256ac4f40ea1fc95de0125bf625ee2b8fe143d92ca655ffc	1	2010-12-20 00:00:32	2000000000	4.8	15F55qZNyvDpvMDTud1ULcWM7Q7T2CssSm	pubkeyhash	76a9142e89bc396897bae3becb7a860897263bf57622ad88ac	0	-1
98461	066f5af27ca1e82475aa55072f48a0c2450213c8eccf478f68554b1b16aa0eff	0	2010-12-20 00:00:32	10000000	0.024	132jKUv5dLj1jFmHLxzVqhXo5stRtGC9wb	pubkeyhash	76a9141643fe4c6b22ce9db3c24ff9e7456ca5104afd4e88ac	0	-1
98461	847dab76262294897b7053bfeed513efd1b434c1eefff4eaded3717090a7b826	0	2010-12-20 00:00:32	5000000	0.012	1KcRf1EbCyWSeoQ8vMJ22YJTcfNUZjvjnw	pubkeyhash	76a914cc256767f8d79150e120d03e8c89f97c9b550e2588ac	0	-1
98461	3986bc4226632381d5c032fcfc9de3d9bad01eb19d02364eb583df2168e5eb31	0	2010-12-20 00:00:32	2000000	0.0048	1MZSxftGaYLPADpcGUbnSQGB2xu431EfbL	pubkeyhash	76a914e1857f233e39f4f0d72fb91dccb0cd50e644f6cc88ac	0	-1
98461	3986bc4226632381d5c032fcfc9de3d9bad01eb19d02364eb583df2168e5eb31	1	2010-12-20 00:00:32	3000000	0.0072	1KoXBtSeuPs63maBZypqk4ZPepNAjNr2w	pubkeyhash	76a914038e521634e48b7d783a202241e9053606c5cfcc88ac	0	-1
98462	2e6db79b50c48d313b78a9cdce4074927908dab7c7acb709f3aad94ea84c160e	0	2010-12-20 00:06:07	5000000000	12	1JB7Lixr4mC3RR3RGmXwkJR4bVhv5SvB7C	pubkey	4104c96055c3babfbe2117a5c3323f48151013cc178f1e02323b52126763574bb5686d1073070f29517cd3b8c46f4cad61dfde5be3c18fc10a694a1f9d537d886ac3ac	1	1
98462	57d4288048c7d5fbddb81d193c1db8f340fb3e1bc3eb46d5e3ef4ce6289cfd2d	0	2010-12-20 00:06:07	1500000000	3.6	19t4Bbj4RrZhCCeVA9ewDS2oJqZCvyLjTb	pubkeyhash	76a9146168e08bfc275aaa100b4b44b0aab63ef98ed90488ac	0	-1
98462	5529034c684882f9de388f708666f9f9f8d859204b93a5e51b0c16e52ba216ca	0	2010-12-20 00:06:07	6000000	0.0144	1JAbPE7NsKvEgv2qfsTDPhfGzJnQ1ay1wq	pubkeyhash	76a914bc4a956933efcff255eb5951380d4342b0b7b22888ac	0	-1
